Uid,Sid,Tag,Key,Time,Value,UpdateTime
8278074507,default,daily_report,sleep,1764720000,"{""awake_count"":14,""total_body_move"":0,""sleep_awake_duration"":79,""breath_quality"":0,""long_sleep_evaluation"":18,""avg_spo2"":98,""day_sleep_evaluation"":1,""total_duration"":797,""total_snore_disturb"":0,""total_long_duration"":797,""sleep_light_duration"":383,""min_spo2"":94,""total_snore"":0,""segment_details"":[{""avg_hr"":49,""sleep_rem_duration"":144,""avg_spo2"":98,""min_spo2"":94,""sleep_light_duration"":248,""timezone"":4,""max_hr"":77,""awake_count"":9,""min_hr"":43,""max_spo2"":99,""sleep_deep_duration"":130,""bedtime"":1764714960,""sleep_awake_duration"":10,""wake_up_time"":1764746880,""duration"":522},{""avg_hr"":62,""sleep_rem_duration"":52,""avg_spo2"":97,""min_spo2"":95,""sleep_light_duration"":135,""timezone"":4,""max_hr"":83,""awake_count"":5,""min_hr"":55,""max_spo2"":99,""sleep_deep_duration"":88,""bedtime"":1764755580,""sleep_awake_duration"":69,""wake_up_time"":1764776220,""duration"":275}],""sleep_algorithm_version"":0,""sleep_rem_duration"":196,""max_spo2"":99,""avg_hr"":56,""total_turn_over"":0,""sleep_score"":55,""sleep_manually_duration"":0,""sleep_nap_duration"":0,""max_hr"":83,""sleep_deep_duration"":218,""min_hr"":43,""sleep_trace_duration"":0}",1764779890
8278074507,default,daily_report,sleep,1764806400,"{""sleep_algorithm_version"":0,""sleep_awake_duration"":86,""total_turn_over"":0,""total_snore"":0,""avg_spo2"":97,""max_hr"":95,""total_snore_disturb"":0,""segment_details"":[{""sleep_light_duration"":213,""duration"":446,""max_hr"":80,""avg_hr"":54,""avg_spo2"":97,""min_hr"":48,""sleep_rem_duration"":103,""bedtime"":1764805440,""sleep_deep_duration"":130,""timezone"":4,""min_spo2"":94,""sleep_awake_duration"":86,""awake_count"":5,""max_spo2"":99,""wake_up_time"":1764837360},{""sleep_light_duration"":0,""duration"":51,""max_hr"":79,""avg_hr"":62,""avg_spo2"":98,""min_hr"":56,""sleep_rem_duration"":0,""bedtime"":1764841980,""sleep_deep_duration"":0,""timezone"":4,""min_spo2"":97,""sleep_awake_duration"":0,""awake_count"":0,""max_spo2"":98,""wake_up_time"":1764845040},{""wake_up_time"":1764855720,""sleep_light_duration"":0,""max_hr"":95,""avg_hr"":65,""avg_spo2"":97,""min_hr"":57,""sleep_rem_duration"":0,""bedtime"":1764848820,""sleep_deep_duration"":0,""timezone"":4,""min_spo2"":95,""sleep_awake_duration"":0,""awake_count"":0,""max_spo2"":98,""duration"":115}],""breath_quality"":0,""min_spo2"":94,""sleep_score"":60,""total_body_move"":0,""sleep_nap_duration"":166,""total_long_duration"":446,""sleep_deep_duration"":130,""long_sleep_evaluation"":18,""min_hr"":48,""avg_hr"":60,""sleep_trace_duration"":0,""sleep_light_duration"":213,""awake_count"":5,""max_spo2"":99,""total_duration"":612,""sleep_manually_duration"":0,""sleep_rem_duration"":103,""day_sleep_evaluation"":1}",1764859385
8278074507,default,daily_report,sleep,1764892800,"{""min_spo2"":94,""sleep_deep_duration"":179,""breath_quality"":0,""total_long_duration"":510,""total_body_move"":0,""sleep_nap_duration"":0,""total_duration"":510,""min_hr"":46,""segment_details"":[{""sleep_light_duration"":193,""max_hr"":79,""sleep_rem_duration"":138,""awake_count"":2,""duration"":510,""sleep_deep_duration"":179,""avg_spo2"":98,""max_spo2"":99,""avg_hr"":52,""bedtime"":1764889740,""wake_up_time"":1764920580,""sleep_awake_duration"":4,""min_hr"":46,""timezone"":4,""min_spo2"":94}],""avg_hr"":52,""sleep_light_duration"":193,""sleep_rem_duration"":138,""total_turn_over"":0,""sleep_trace_duration"":0,""avg_spo2"":98,""sleep_awake_duration"":4,""total_snore"":0,""sleep_manually_duration"":0,""sleep_algorithm_version"":0,""max_hr"":79,""sleep_score"":82,""day_sleep_evaluation"":0,""total_snore_disturb"":0,""long_sleep_evaluation"":26,""awake_count"":2,""max_spo2"":99}",1764934107
8278074507,default,daily_report,sleep,1764979200,"{""total_turn_over"":0,""sleep_awake_duration"":19,""avg_hr"":52,""sleep_algorithm_version"":0,""sleep_rem_duration"":142,""sleep_trace_duration"":0,""max_hr"":81,""sleep_deep_duration"":162,""day_sleep_evaluation"":0,""total_body_move"":0,""sleep_nap_duration"":0,""sleep_light_duration"":208,""total_snore"":0,""awake_count"":1,""max_spo2"":99,""total_long_duration"":512,""avg_spo2"":98,""min_spo2"":95,""long_sleep_evaluation"":7,""sleep_manually_duration"":0,""sleep_score"":85,""breath_quality"":0,""min_hr"":44,""total_duration"":512,""segment_details"":[{""timezone"":4,""sleep_awake_duration"":19,""avg_spo2"":98,""min_spo2"":95,""max_hr"":81,""sleep_deep_duration"":162,""sleep_light_duration"":208,""bedtime"":1764978480,""max_spo2"":99,""duration"":512,""avg_hr"":52,""wake_up_time"":1765010340,""sleep_rem_duration"":142,""min_hr"":44,""awake_count"":1}],""total_snore_disturb"":0}",1765150112
8278074507,default,daily_report,sleep,1765238400,"{""sleep_awake_duration"":0,""sleep_light_duration"":186,""awake_count"":0,""total_duration"":498,""total_snore"":0,""day_sleep_evaluation"":0,""min_hr"":43,""avg_hr"":57,""avg_spo2"":97,""total_long_duration"":463,""total_turn_over"":0,""total_snore_disturb"":0,""sleep_score"":83,""breath_quality"":0,""sleep_rem_duration"":112,""segment_details"":[{""awake_count"":0,""timezone"":4,""min_spo2"":93,""wake_up_time"":1765270560,""avg_hr"":50,""bedtime"":1765242780,""sleep_rem_duration"":112,""max_spo2"":99,""sleep_light_duration"":186,""avg_spo2"":97,""sleep_awake_duration"":0,""min_hr"":43,""max_hr"":87,""sleep_deep_duration"":165,""duration"":463},{""awake_count"":0,""timezone"":4,""min_spo2"":94,""wake_up_time"":1765276560,""avg_hr"":64,""bedtime"":1765274460,""sleep_rem_duration"":0,""max_spo2"":99,""sleep_light_duration"":0,""avg_spo2"":96,""sleep_awake_duration"":0,""min_hr"":58,""max_hr"":79,""sleep_deep_duration"":0,""duration"":35}],""sleep_algorithm_version"":0,""sleep_nap_duration"":35,""min_spo2"":93,""max_spo2"":99,""total_body_move"":0,""sleep_trace_duration"":0,""max_hr"":87,""long_sleep_evaluation"":3,""sleep_manually_duration"":0,""sleep_deep_duration"":165}",1765496644
8278074507,default,daily_report,sleep,1765324800,"{""sleep_manually_duration"":0,""breath_quality"":0,""total_turn_over"":0,""avg_hr"":48,""max_hr"":71,""sleep_deep_duration"":136,""sleep_light_duration"":166,""sleep_score"":78,""sleep_nap_duration"":0,""avg_spo2"":98,""sleep_trace_duration"":0,""segment_details"":[{""awake_count"":0,""timezone"":4,""min_spo2"":95,""wake_up_time"":1765357440,""avg_hr"":48,""bedtime"":1765333260,""sleep_rem_duration"":101,""max_spo2"":99,""sleep_light_duration"":166,""avg_spo2"":98,""sleep_awake_duration"":0,""min_hr"":43,""max_hr"":71,""sleep_deep_duration"":136,""duration"":403}],""day_sleep_evaluation"":0,""sleep_rem_duration"":101,""total_long_duration"":403,""max_spo2"":99,""total_snore_disturb"":0,""long_sleep_evaluation"":1,""total_snore"":0,""awake_count"":0,""sleep_algorithm_version"":0,""total_duration"":403,""min_hr"":43,""total_body_move"":0,""min_spo2"":95,""sleep_awake_duration"":0}",1765496644
8278074507,default,daily_report,sleep,1765411200,"{""sleep_trace_duration"":0,""min_hr"":43,""sleep_algorithm_version"":0,""total_long_duration"":396,""total_turn_over"":0,""sleep_rem_duration"":117,""avg_spo2"":98,""sleep_score"":75,""max_hr"":77,""sleep_light_duration"":163,""max_spo2"":99,""long_sleep_evaluation"":6,""avg_hr"":50,""total_duration"":396,""segment_details"":[{""sleep_light_duration"":163,""sleep_rem_duration"":117,""max_hr"":77,""min_spo2"":97,""min_hr"":43,""bedtime"":1765419840,""avg_spo2"":98,""max_spo2"":99,""awake_count"":0,""timezone"":4,""duration"":396,""avg_hr"":50,""wake_up_time"":1765443600,""sleep_awake_duration"":0,""sleep_deep_duration"":116}],""total_snore_disturb"":0,""sleep_nap_duration"":0,""min_spo2"":97,""awake_count"":0,""day_sleep_evaluation"":0,""breath_quality"":0,""sleep_awake_duration"":0,""sleep_deep_duration"":116,""total_snore"":0,""sleep_manually_duration"":0,""total_body_move"":0}",1765496644
8278074507,default,daily_report,sleep,1765497600,"{""total_long_duration"":0,""breath_quality"":0,""min_hr"":67,""sleep_trace_duration"":0,""awake_count"":0,""sleep_deep_duration"":0,""total_snore_disturb"":0,""sleep_nap_duration"":93,""total_turn_over"":0,""sleep_algorithm_version"":0,""sleep_manually_duration"":0,""min_spo2"":97,""long_sleep_evaluation"":0,""sleep_awake_duration"":0,""sleep_rem_duration"":0,""sleep_score"":40,""sleep_light_duration"":0,""max_hr"":91,""max_spo2"":99,""total_snore"":0,""segment_details"":[{""min_hr"":67,""sleep_rem_duration"":0,""sleep_light_duration"":0,""min_spo2"":97,""avg_hr"":75,""max_spo2"":99,""awake_count"":0,""wake_up_time"":1765539000,""duration"":93,""max_hr"":91,""sleep_awake_duration"":0,""sleep_deep_duration"":0,""bedtime"":1765533420,""avg_spo2"":98,""timezone"":4}],""total_duration"":93,""total_body_move"":0,""day_sleep_evaluation"":3,""avg_hr"":75,""avg_spo2"":98}",1765543292
8278074507,default,daily_report,sleep,1765584000,"{""avg_spo2"":98,""sleep_light_duration"":330,""min_hr"":41,""total_duration"":676,""sleep_algorithm_version"":0,""long_sleep_evaluation"":20,""sleep_nap_duration"":0,""avg_hr"":52,""sleep_awake_duration"":0,""total_long_duration"":676,""sleep_trace_duration"":0,""total_snore"":0,""total_body_move"":0,""sleep_manually_duration"":0,""breath_quality"":0,""total_turn_over"":0,""sleep_score"":89,""min_spo2"":94,""max_spo2"":99,""day_sleep_evaluation"":0,""total_snore_disturb"":0,""segment_details"":[{""max_hr"":81,""min_spo2"":94,""bedtime"":1765575840,""wake_up_time"":1765616400,""avg_hr"":52,""sleep_light_duration"":330,""max_spo2"":99,""sleep_deep_duration"":204,""min_hr"":41,""avg_spo2"":98,""awake_count"":0,""sleep_rem_duration"":142,""timezone"":4,""duration"":676,""sleep_awake_duration"":0}],""sleep_rem_duration"":142,""max_hr"":81,""awake_count"":0,""sleep_deep_duration"":204}",1765623343
8278074507,default,daily_report,sleep,1765670400,"{""total_long_duration"":536,""total_turn_over"":0,""sleep_awake_duration"":20,""sleep_nap_duration"":0,""total_snore_disturb"":0,""day_sleep_evaluation"":0,""total_body_move"":0,""segment_details"":[{""min_spo2"":95,""avg_spo2"":97,""bedtime"":1765674180,""timezone"":4,""sleep_rem_duration"":113,""duration"":536,""sleep_awake_duration"":20,""min_hr"":41,""max_spo2"":99,""awake_count"":2,""wake_up_time"":1765707540,""sleep_deep_duration"":139,""sleep_light_duration"":284,""avg_hr"":51,""max_hr"":97}],""sleep_trace_duration"":0,""min_spo2"":95,""sleep_score"":72,""total_duration"":536,""sleep_light_duration"":284,""sleep_manually_duration"":0,""sleep_rem_duration"":113,""max_spo2"":99,""avg_hr"":51,""total_snore"":0,""sleep_deep_duration"":139,""awake_count"":2,""sleep_algorithm_version"":0,""max_hr"":97,""long_sleep_evaluation"":25,""breath_quality"":0,""min_hr"":41,""avg_spo2"":97}",1765712592
8278074507,default,daily_report,sleep,1765756800,"{""avg_spo2"":98,""sleep_nap_duration"":0,""sleep_deep_duration"":155,""total_turn_over"":0,""avg_hr"":52,""day_sleep_evaluation"":0,""total_body_move"":0,""awake_count"":2,""total_snore"":0,""sleep_light_duration"":229,""sleep_manually_duration"":0,""max_hr"":76,""breath_quality"":0,""total_duration"":487,""total_snore_disturb"":0,""segment_details"":[{""min_hr"":45,""wake_up_time"":1765787340,""max_hr"":76,""sleep_awake_duration"":7,""avg_spo2"":98,""duration"":487,""timezone"":4,""awake_count"":2,""sleep_light_duration"":229,""avg_hr"":52,""sleep_rem_duration"":103,""bedtime"":1765757700,""sleep_deep_duration"":155,""min_spo2"":95,""max_spo2"":99}],""sleep_score"":78,""long_sleep_evaluation"":7,""max_spo2"":99,""sleep_trace_duration"":0,""sleep_algorithm_version"":0,""sleep_awake_duration"":7,""sleep_rem_duration"":103,""min_hr"":45,""min_spo2"":95,""total_long_duration"":487}",1765792186
8278074507,default,daily_report,sleep,1765843200,"{""max_spo2"":99,""min_spo2"":94,""sleep_deep_duration"":131,""sleep_awake_duration"":5,""segment_details"":[{""max_hr"":75,""sleep_deep_duration"":131,""max_spo2"":99,""awake_count"":1,""min_hr"":44,""avg_hr"":51,""wake_up_time"":1765872780,""duration"":497,""min_spo2"":94,""avg_spo2"":98,""timezone"":4,""sleep_light_duration"":231,""bedtime"":1765842660,""sleep_awake_duration"":5,""sleep_rem_duration"":135}],""long_sleep_evaluation"":26,""sleep_algorithm_version"":0,""sleep_rem_duration"":135,""min_hr"":44,""day_sleep_evaluation"":0,""sleep_light_duration"":231,""sleep_score"":88,""total_duration"":497,""avg_hr"":51,""total_snore_disturb"":0,""total_turn_over"":0,""total_snore"":0,""total_body_move"":0,""breath_quality"":0,""total_long_duration"":497,""sleep_trace_duration"":0,""max_hr"":75,""avg_spo2"":98,""sleep_manually_duration"":0,""sleep_nap_duration"":0,""awake_count"":1}",1765880384
8278074507,default,daily_report,sleep,1765929600,"{""total_duration"":332,""sleep_awake_duration"":7,""sleep_manually_duration"":0,""total_body_move"":0,""min_spo2"":94,""sleep_score"":71,""total_turn_over"":0,""total_snore"":0,""avg_hr"":61,""sleep_nap_duration"":0,""sleep_rem_duration"":75,""total_long_duration"":332,""max_hr"":85,""day_sleep_evaluation"":0,""avg_spo2"":97,""breath_quality"":0,""long_sleep_evaluation"":25,""max_spo2"":99,""sleep_deep_duration"":105,""min_hr"":51,""total_snore_disturb"":0,""segment_details"":[{""sleep_deep_duration"":105,""max_hr"":85,""avg_hr"":61,""sleep_light_duration"":152,""duration"":332,""avg_spo2"":97,""awake_count"":2,""sleep_rem_duration"":75,""min_hr"":51,""bedtime"":1765930980,""wake_up_time"":1765951320,""max_spo2"":99,""sleep_awake_duration"":7,""timezone"":4,""min_spo2"":94}],""sleep_algorithm_version"":0,""sleep_trace_duration"":0,""awake_count"":2,""sleep_light_duration"":152}",1765957075
8278074507,default,daily_report,sleep,1766016000,"{""avg_spo2"":97,""sleep_rem_duration"":99,""sleep_nap_duration"":123,""total_snore"":0,""long_sleep_evaluation"":3,""max_hr"":80,""sleep_trace_duration"":0,""total_body_move"":0,""segment_details"":[{""max_hr"":80,""bedtime"":1766021940,""sleep_awake_duration"":6,""sleep_light_duration"":159,""avg_hr"":57,""sleep_deep_duration"":110,""min_spo2"":93,""timezone"":4,""awake_count"":2,""duration"":368,""max_spo2"":99,""avg_spo2"":97,""sleep_rem_duration"":99,""wake_up_time"":1766044380,""min_hr"":49},{""max_hr"":78,""bedtime"":1766085300,""sleep_awake_duration"":0,""sleep_light_duration"":0,""avg_hr"":63,""sleep_deep_duration"":0,""min_spo2"":95,""timezone"":4,""awake_count"":0,""duration"":123,""max_spo2"":99,""avg_spo2"":97,""sleep_rem_duration"":0,""wake_up_time"":1766092680,""min_hr"":56}],""sleep_score"":65,""awake_count"":2,""max_spo2"":99,""min_hr"":49,""total_long_duration"":368,""avg_hr"":60,""sleep_deep_duration"":110,""total_turn_over"":0,""day_sleep_evaluation"":0,""sleep_awake_duration"":6,""total_duration"":491,""breath_quality"":0,""sleep_algorithm_version"":0,""sleep_light_duration"":159,""sleep_manually_duration"":0,""min_spo2"":93,""total_snore_disturb"":0}",1766097359
8278074507,default,daily_report,sleep,1766102400,"{""sleep_deep_duration"":184,""avg_hr"":53,""total_body_move"":0,""total_snore"":0,""total_snore_disturb"":0,""sleep_rem_duration"":132,""max_spo2"":99,""sleep_awake_duration"":0,""total_long_duration"":525,""awake_count"":0,""min_hr"":46,""avg_spo2"":98,""max_hr"":83,""total_turn_over"":0,""sleep_trace_duration"":0,""sleep_light_duration"":209,""sleep_score"":82,""long_sleep_evaluation"":3,""segment_details"":[{""min_hr"":46,""duration"":525,""max_spo2"":99,""wake_up_time"":1766134140,""sleep_awake_duration"":0,""sleep_rem_duration"":132,""awake_count"":0,""avg_spo2"":98,""sleep_light_duration"":209,""avg_hr"":53,""min_spo2"":94,""bedtime"":1766102640,""timezone"":4,""sleep_deep_duration"":184,""max_hr"":83}],""day_sleep_evaluation"":0,""min_spo2"":94,""total_duration"":525,""sleep_nap_duration"":0,""sleep_algorithm_version"":0,""sleep_manually_duration"":0,""breath_quality"":0}",1766138057
8278074507,default,daily_report,sleep,1766534400,"{""sleep_score"":79,""sleep_nap_duration"":0,""sleep_awake_duration"":3,""long_sleep_evaluation"":7,""sleep_rem_duration"":189,""sleep_deep_duration"":146,""total_turn_over"":0,""breath_quality"":0,""sleep_light_duration"":168,""total_duration"":503,""sleep_algorithm_version"":0,""avg_spo2"":97,""total_body_move"":0,""max_hr"":85,""sleep_manually_duration"":0,""segment_details"":[{""wake_up_time"":1766565840,""timezone"":4,""min_hr"":49,""avg_spo2"":97,""sleep_light_duration"":168,""bedtime"":1766535480,""avg_hr"":56,""sleep_deep_duration"":146,""awake_count"":1,""duration"":503,""sleep_rem_duration"":189,""sleep_awake_duration"":3,""max_spo2"":99,""max_hr"":85,""min_spo2"":93}],""avg_hr"":56,""total_long_duration"":503,""day_sleep_evaluation"":0,""min_spo2"":93,""total_snore_disturb"":0,""total_snore"":0,""min_hr"":49,""awake_count"":1,""sleep_trace_duration"":0,""max_spo2"":99}",1766570322
8278074507,default,daily_report,sleep,1766620800,"{""sleep_manually_duration"":0,""segment_details"":[{""max_hr"":84,""avg_spo2"":97,""max_spo2"":99,""timezone"":4,""sleep_deep_duration"":116,""min_spo2"":94,""duration"":395,""bedtime"":1766629380,""avg_hr"":58,""wake_up_time"":1766653260,""min_hr"":49,""sleep_rem_duration"":94,""sleep_awake_duration"":3,""awake_count"":1,""sleep_light_duration"":185},{""avg_spo2"":96,""sleep_awake_duration"":0,""max_hr"":72,""bedtime"":1766696880,""sleep_rem_duration"":0,""awake_count"":0,""min_spo2"":93,""timezone"":4,""wake_up_time"":1766703060,""max_spo2"":99,""avg_hr"":61,""min_hr"":55,""sleep_light_duration"":0,""sleep_deep_duration"":0,""duration"":103}],""total_snore"":0,""sleep_nap_duration"":103,""sleep_trace_duration"":0,""sleep_deep_duration"":116,""total_long_duration"":395,""total_body_move"":0,""avg_spo2"":97,""awake_count"":1,""min_spo2"":93,""day_sleep_evaluation"":0,""total_duration"":498,""breath_quality"":0,""total_snore_disturb"":0,""avg_hr"":60,""sleep_algorithm_version"":0,""min_hr"":49,""sleep_awake_duration"":3,""sleep_score"":70,""sleep_light_duration"":185,""long_sleep_evaluation"":17,""max_spo2"":99,""sleep_rem_duration"":94,""total_turn_over"":0,""max_hr"":84}",1766741651
8278074507,default,daily_report,sleep,1766707200,"{""min_hr"":46,""total_body_move"":0,""segment_details"":[{""duration"":713,""bedtime"":1766696880,""max_hr"":82,""sleep_deep_duration"":228,""avg_spo2"":97,""sleep_awake_duration"":24,""min_hr"":46,""max_spo2"":99,""wake_up_time"":1766741100,""awake_count"":3,""timezone"":4,""min_spo2"":93,""sleep_light_duration"":321,""sleep_rem_duration"":164,""avg_hr"":54},{""duration"":90,""bedtime"":1766782500,""max_hr"":64,""sleep_deep_duration"":0,""avg_spo2"":97,""sleep_awake_duration"":0,""min_hr"":52,""max_spo2"":99,""wake_up_time"":1766787900,""awake_count"":0,""timezone"":4,""min_spo2"":94,""sleep_light_duration"":0,""sleep_rem_duration"":0,""avg_hr"":56}],""total_snore_disturb"":0,""sleep_trace_duration"":0,""max_spo2"":99,""sleep_score"":75,""avg_hr"":55,""sleep_light_duration"":321,""sleep_algorithm_version"":0,""awake_count"":3,""avg_spo2"":97,""total_turn_over"":0,""sleep_deep_duration"":228,""sleep_manually_duration"":0,""total_duration"":803,""breath_quality"":0,""sleep_rem_duration"":164,""sleep_nap_duration"":90,""max_hr"":82,""day_sleep_evaluation"":0,""total_long_duration"":713,""min_spo2"":93,""long_sleep_evaluation"":18,""total_snore"":0,""sleep_awake_duration"":24}",1766801592
8278074507,default,daily_report,sleep,1766793600,"{""sleep_nap_duration"":0,""avg_spo2"":98,""day_sleep_evaluation"":0,""awake_count"":2,""min_spo2"":94,""sleep_light_duration"":288,""total_body_move"":0,""sleep_deep_duration"":213,""total_long_duration"":687,""max_spo2"":99,""total_duration"":687,""breath_quality"":0,""total_turn_over"":0,""sleep_score"":82,""total_snore_disturb"":0,""avg_hr"":51,""sleep_algorithm_version"":0,""total_snore"":0,""segment_details"":[{""wake_up_time"":1766824140,""sleep_rem_duration"":186,""awake_count"":2,""duration"":687,""avg_spo2"":98,""sleep_deep_duration"":213,""timezone"":4,""avg_hr"":51,""sleep_light_duration"":288,""max_spo2"":99,""max_hr"":76,""sleep_awake_duration"":7,""min_hr"":45,""bedtime"":1766782500,""min_spo2"":94}],""sleep_trace_duration"":0,""max_hr"":76,""sleep_rem_duration"":186,""sleep_awake_duration"":7,""sleep_manually_duration"":0,""min_hr"":45,""long_sleep_evaluation"":6}",1766827809
8278074507,default,daily_report,sleep,1766880000,"{""day_sleep_evaluation"":0,""max_hr"":83,""breath_quality"":0,""sleep_nap_duration"":0,""avg_spo2"":98,""total_long_duration"":481,""max_spo2"":99,""sleep_trace_duration"":0,""total_body_move"":0,""sleep_deep_duration"":144,""avg_hr"":62,""sleep_algorithm_version"":0,""awake_count"":0,""sleep_awake_duration"":0,""total_turn_over"":0,""min_spo2"":95,""sleep_light_duration"":207,""long_sleep_evaluation"":25,""min_hr"":54,""total_snore"":0,""total_snore_disturb"":0,""segment_details"":[{""max_hr"":83,""sleep_rem_duration"":130,""wake_up_time"":1766922840,""avg_hr"":62,""min_spo2"":95,""sleep_awake_duration"":0,""sleep_light_duration"":207,""sleep_deep_duration"":144,""max_spo2"":99,""awake_count"":0,""bedtime"":1766893980,""timezone"":4,""avg_spo2"":98,""duration"":481,""min_hr"":54}],""total_duration"":481,""sleep_score"":74,""sleep_manually_duration"":0,""sleep_rem_duration"":130}",1766934585
8278074507,default,daily_report,sleep,1766966400,"{""sleep_awake_duration"":27,""sleep_deep_duration"":249,""min_hr"":41,""min_spo2"":95,""total_snore_disturb"":0,""avg_hr"":58,""sleep_manually_duration"":0,""awake_count"":7,""total_duration"":977,""total_long_duration"":977,""day_sleep_evaluation"":1,""sleep_algorithm_version"":0,""sleep_trace_duration"":0,""sleep_light_duration"":419,""long_sleep_evaluation"":17,""sleep_nap_duration"":0,""max_spo2"":99,""max_hr"":86,""total_turn_over"":0,""avg_spo2"":98,""total_body_move"":0,""total_snore"":0,""sleep_rem_duration"":309,""sleep_score"":65,""breath_quality"":0,""segment_details"":[{""duration"":635,""sleep_light_duration"":313,""min_spo2"":95,""sleep_deep_duration"":175,""sleep_rem_duration"":147,""sleep_awake_duration"":2,""awake_count"":2,""avg_hr"":51,""min_hr"":41,""timezone"":4,""max_spo2"":99,""avg_spo2"":98,""wake_up_time"":1766996580,""bedtime"":1766958360,""max_hr"":81},{""duration"":342,""sleep_light_duration"":106,""min_spo2"":95,""sleep_deep_duration"":74,""sleep_rem_duration"":162,""sleep_awake_duration"":25,""awake_count"":5,""avg_hr"":65,""min_hr"":57,""timezone"":4,""max_spo2"":99,""avg_spo2"":97,""wake_up_time"":1767026280,""bedtime"":1767004260,""max_hr"":86}]}",1767032254
8278074507,default,daily_report,sleep,1767052800,"{""sleep_awake_duration"":19,""sleep_deep_duration"":202,""min_hr"":47,""min_spo2"":93,""avg_hr"":62,""total_snore_disturb"":0,""sleep_manually_duration"":0,""awake_count"":3,""total_duration"":1007,""total_long_duration"":840,""day_sleep_evaluation"":1,""sleep_algorithm_version"":0,""sleep_trace_duration"":0,""sleep_light_duration"":256,""long_sleep_evaluation"":18,""sleep_nap_duration"":395,""max_spo2"":99,""max_hr"":85,""total_turn_over"":0,""avg_spo2"":97,""total_body_move"":0,""total_snore"":0,""sleep_rem_duration"":154,""sleep_score"":77,""breath_quality"":0,""segment_details"":[{""sleep_rem_duration"":154,""duration"":612,""max_spo2"":99,""bedtime"":1767046200,""max_hr"":82,""avg_hr"":56,""awake_count"":3,""avg_spo2"":97,""min_spo2"":93,""sleep_deep_duration"":202,""wake_up_time"":1767084060,""min_hr"":47,""sleep_light_duration"":256,""sleep_awake_duration"":19,""timezone"":4},{""sleep_rem_duration"":0,""duration"":228,""max_spo2"":99,""bedtime"":1767102180,""max_hr"":80,""avg_hr"":64,""awake_count"":0,""avg_spo2"":98,""min_spo2"":95,""sleep_deep_duration"":0,""wake_up_time"":1767105840,""min_hr"":58,""sleep_light_duration"":0,""sleep_awake_duration"":0,""timezone"":4},{""sleep_rem_duration"":0,""duration"":167,""max_spo2"":99,""bedtime"":1767106560,""max_hr"":85,""avg_hr"":66,""awake_count"":0,""avg_spo2"":97,""min_spo2"":95,""sleep_deep_duration"":0,""wake_up_time"":1767116580,""min_hr"":60,""sleep_light_duration"":0,""sleep_awake_duration"":0,""timezone"":4}]}",1767378972
8278074507,default,daily_report,sleep,1767139200,"{""sleep_awake_duration"":12,""sleep_deep_duration"":204,""min_hr"":46,""min_spo2"":94,""total_snore_disturb"":0,""avg_hr"":59,""sleep_manually_duration"":0,""awake_count"":3,""total_long_duration"":805,""total_duration"":1087,""day_sleep_evaluation"":1,""sleep_algorithm_version"":0,""sleep_trace_duration"":0,""sleep_light_duration"":259,""long_sleep_evaluation"":18,""sleep_nap_duration"":469,""max_spo2"":99,""max_hr"":96,""total_turn_over"":0,""avg_spo2"":97,""total_body_move"":0,""total_snore"":0,""sleep_rem_duration"":155,""sleep_score"":78,""breath_quality"":0,""segment_details"":[{""max_hr"":96,""avg_hr"":53,""min_spo2"":94,""bedtime"":1767130560,""sleep_light_duration"":259,""sleep_deep_duration"":204,""min_hr"":46,""sleep_rem_duration"":155,""sleep_awake_duration"":12,""awake_count"":3,""max_spo2"":99,""avg_spo2"":97,""wake_up_time"":1767168360,""timezone"":4,""duration"":618},{""max_hr"":67,""avg_hr"":61,""min_spo2"":95,""bedtime"":1767174060,""sleep_light_duration"":0,""sleep_deep_duration"":0,""min_hr"":57,""sleep_rem_duration"":0,""sleep_awake_duration"":0,""awake_count"":0,""max_spo2"":95,""avg_spo2"":95,""wake_up_time"":1767177060,""timezone"":4,""duration"":187},{""max_hr"":85,""avg_hr"":62,""min_spo2"":95,""bedtime"":1767178260,""sleep_light_duration"":0,""sleep_deep_duration"":0,""min_hr"":56,""sleep_rem_duration"":0,""sleep_awake_duration"":0,""awake_count"":0,""max_spo2"":99,""avg_spo2"":97,""wake_up_time"":1767186480,""timezone"":4,""duration"":137},{""max_hr"":78,""avg_hr"":61,""min_spo2"":94,""bedtime"":1767195780,""sleep_light_duration"":0,""sleep_deep_duration"":0,""min_hr"":56,""sleep_rem_duration"":0,""sleep_awake_duration"":0,""awake_count"":0,""max_spo2"":99,""avg_spo2"":97,""wake_up_time"":1767204480,""timezone"":4,""duration"":145}]}",1767378972
